seed,step,dataset,muh_fun,method,coverage,width,muh_test,y_test
114,2,Florescent,ridge,full_1fcs,1.0,1.06,0.08536385349839179,0.1650023072940096
114,2,Florescent,ridge,full_mfcs,1.0,1.06,0.08536385349839179,0.1650023072940096
114,3,Florescent,ridge,full_ex,1.0,0.9,0.16497420618248854,0.11989952187605028
114,3,Florescent,ridge,full_1fcs,1.0,0.9,0.16497420618248854,0.11989952187605028
114,3,Florescent,ridge,full_mfcs,1.0,0.9,0.16497420618248854,0.11989952187605028
114,4,Florescent,ridge,full_ex,1.0,0.9,0.14244084097765375,0.14908916614788031
114,4,Florescent,ridge,full_1fcs,1.0,0.9,0.14244084097765375,0.14908916614788031
114,4,Florescent,ridge,full_mfcs,1.0,0.9,0.14244084097765375,0.14908916614788031
114,5,Florescent,ridge,full_ex,1.0,0.9,0.14465668864974887,0.15247929597313253
114,5,Florescent,ridge,full_1fcs,1.0,0.9,0.14465668864974887,0.15247929597313253
114,5,Florescent,ridge,full_mfcs,1.0,0.9,0.14465668864974887,0.15247929597313253
115,1,Florescent,ridge,full_ex,1.0,0.38,-0.01460131814662767,0.09773053982430856
115,1,Florescent,ridge,full_1fcs,1.0,0.4,-0.01460131814662767,0.09773053982430856
115,1,Florescent,ridge,full_mfcs,1.0,0.4,-0.01460131814662767,0.09773053982430856
115,2,Florescent,ridge,full_ex,1.0,0.44,0.09109131865718259,0.03512215434460809
115,2,Florescent,ridge,full_1fcs,1.0,0.6,0.09109131865718259,0.03512215434460809
115,2,Florescent,ridge,full_mfcs,1.0,0.6,0.09109131865718259,0.03512215434460809
115,3,Florescent,ridge,full_ex,1.0,0.42,0.03514427490591371,0.032640716241015506
115,3,Florescent,ridge,full_1fcs,1.0,0.42,0.03514427490591371,0.032640716241015506
115,3,Florescent,ridge,full_mfcs,1.0,0.6,0.03514427490591371,0.032640716241015506
115,4,Florescent,ridge,full_ex,1.0,0.38,0.033892742991268626,0.07713961791760754
115,4,Florescent,ridge,full_1fcs,1.0,0.38,0.033892742991268626,0.07713961791760754
115,4,Florescent,ridge,full_mfcs,1.0,0.74,0.033892742991268626,0.07713961791760754
115,5,Florescent,ridge,full_ex,1.0,0.4,0.04830646831574321,0.04813329780382162
115,5,Florescent,ridge,full_1fcs,1.0,0.4,0.04830646831574321,0.04813329780382162
115,5,Florescent,ridge,full_mfcs,1.0,1.02,0.04830646831574321,0.04813329780382162
116,1,Florescent,ridge,full_ex,1.0,0.32,0.06896136073928688,0.060565854986356554
116,1,Florescent,ridge,full_1fcs,1.0,0.88,0.06896136073928688,0.060565854986356554
116,1,Florescent,ridge,full_mfcs,1.0,0.88,0.06896136073928688,0.060565854986356554
116,2,Florescent,ridge,full_ex,1.0,0.32,0.04565453961969829,0.25344254674622924
116,2,Florescent,ridge,full_1fcs,1.0,0.62,0.04565453961969829,0.25344254674622924
116,2,Florescent,ridge,full_mfcs,1.0,0.62,0.04565453961969829,0.25344254674622924
116,3,Florescent,ridge,full_ex,1.0,0.56,0.2533711447131143,0.27421908331947653
116,3,Florescent,ridge,full_1fcs,1.0,0.8,0.2533711447131143,0.27421908331947653
116,3,Florescent,ridge,full_mfcs,1.0,0.8,0.2533711447131143,0.27421908331947653
116,4,Florescent,ridge,full_ex,0.0,0.5,0.2637933227182375,0.0
116,4,Florescent,ridge,full_1fcs,1.0,0.78,0.2637933227182375,0.0
116,4,Florescent,ridge,full_mfcs,1.0,0.78,0.2637933227182375,0.0
116,5,Florescent,ridge,full_ex,1.0,0.54,0.17587228935254573,0.18872252482157176
116,5,Florescent,ridge,full_1fcs,1.0,0.66,0.17587228935254573,0.18872252482157176
116,5,Florescent,ridge,full_mfcs,1.0,0.66,0.17587228935254573,0.18872252482157176
117,1,Florescent,ridge,full_ex,1.0,0.44,-0.12756001507347553,0.06758375561396981
117,1,Florescent,ridge,full_1fcs,1.0,0.58,-0.12756001507347553,0.06758375561396981
117,1,Florescent,ridge,full_mfcs,1.0,0.58,-0.12756001507347553,0.06758375561396981
117,2,Florescent,ridge,full_ex,1.0,0.66,0.005909120229385367,0.09621591713904339
117,2,Florescent,ridge,full_1fcs,1.0,0.88,0.005909120229385367,0.09621591713904339
117,2,Florescent,ridge,full_mfcs,1.0,0.88,0.005909120229385367,0.09621591713904339
117,3,Florescent,ridge,full_ex,1.0,0.62,0.09616869307971251,0.09886880937751112
117,3,Florescent,ridge,full_1fcs,1.0,0.74,0.09616869307971251,0.09886880937751112
117,3,Florescent,ridge,full_mfcs,1.0,0.74,0.09616869307971251,0.09886880937751112
117,4,Florescent,ridge,full_ex,1.0,0.6,0.09751839814421469,0.0926582406260764
117,4,Florescent,ridge,full_1fcs,1.0,0.74,0.09751839814421469,0.0926582406260764
117,4,Florescent,ridge,full_mfcs,1.0,0.74,0.09751839814421469,0.0926582406260764
117,5,Florescent,ridge,full_ex,1.0,0.6,0.09589862812754248,0.09647545405694365
117,5,Florescent,ridge,full_1fcs,1.0,0.74,0.09589862812754248,0.09647545405694365
117,5,Florescent,ridge,full_mfcs,1.0,0.74,0.09589862812754248,0.09647545405694365
118,1,Florescent,ridge,full_ex,1.0,0.8200000000000001,0.22828766281351112,0.13927561136674219
118,1,Florescent,ridge,full_1fcs,1.0,0.8200000000000001,0.22828766281351112,0.13927561136674219
118,1,Florescent,ridge,full_mfcs,1.0,0.8200000000000001,0.22828766281351112,0.13927561136674219
118,2,Florescent,ridge,full_ex,1.0,0.6,0.01160056288021416,0.21103577306264198
118,2,Florescent,ridge,full_1fcs,1.0,0.6,0.01160056288021416,0.21103577306264198
118,2,Florescent,ridge,full_mfcs,1.0,0.6,0.01160056288021416,0.21103577306264198
118,3,Florescent,ridge,full_ex,1.0,0.8,0.2109763267939786,0.18210234240685616
118,3,Florescent,ridge,full_1fcs,1.0,0.8,0.2109763267939786,0.18210234240685616
118,3,Florescent,ridge,full_mfcs,1.0,0.8,0.2109763267939786,0.18210234240685616
118,4,Florescent,ridge,full_ex,1.0,0.76,0.19654148656001422,0.187865646463722
118,4,Florescent,ridge,full_1fcs,1.0,0.76,0.19654148656001422,0.187865646463722
118,4,Florescent,ridge,full_mfcs,1.0,0.76,0.19654148656001422,0.187865646463722
118,5,Florescent,ridge,full_ex,1.0,0.76,0.19364982725571145,0.1327337618692198
118,5,Florescent,ridge,full_1fcs,1.0,0.76,0.19364982725571145,0.1327337618692198
118,5,Florescent,ridge,full_mfcs,1.0,0.76,0.19364982725571145,0.1327337618692198
119,1,Florescent,ridge,full_ex,0.0,0.84,0.5882240030843902,1.4117896107393542
119,1,Florescent,ridge,full_1fcs,1.0,2.22,0.5882240030843902,1.4117896107393542
119,1,Florescent,ridge,full_mfcs,1.0,2.22,0.5882240030843902,1.4117896107393542
119,2,Florescent,ridge,full_ex,1.0,1.08,1.1827068859742647,0.5879935398804061
119,2,Florescent,ridge,full_1fcs,1.0,2.22,1.1827068859742647,0.5879935398804061
119,2,Florescent,ridge,full_mfcs,1.0,2.22,1.1827068859742647,0.5879935398804061
119,3,Florescent,ridge,full_ex,1.0,1.18,0.5881782730195665,0.7082823007054402
119,3,Florescent,ridge,full_1fcs,1.0,1.78,0.5881782730195665,0.7082823007054402
119,3,Florescent,ridge,full_mfcs,1.0,1.78,0.5881782730195665,0.7082823007054402
119,4,Florescent,ridge,full_ex,1.0,1.26,0.6482209585706571,0.8071948543990878
119,4,Florescent,ridge,full_1fcs,1.0,1.3,0.6482209585706571,0.8071948543990878
119,4,Florescent,ridge,full_mfcs,1.0,1.26,0.6482209585706571,0.8071948543990878
119,5,Florescent,ridge,full_ex,1.0,1.32,0.7012067692267773,0.5601383019071617
119,5,Florescent,ridge,full_1fcs,1.0,1.42,0.7012067692267773,0.5601383019071617
119,5,Florescent,ridge,full_mfcs,1.0,1.44,0.7012067692267773,0.5601383019071617
120,1,Florescent,ridge,full_ex,1.0,0.46,0.07678528788168851,0.08812410433768092
120,1,Florescent,ridge,full_1fcs,1.0,0.48,0.07678528788168851,0.08812410433768092
120,1,Florescent,ridge,full_mfcs,1.0,0.48,0.07678528788168851,0.08812410433768092
120,2,Florescent,ridge,full_ex,1.0,0.54,0.15590728244701557,0.07692053521278086
120,2,Florescent,ridge,full_1fcs,1.0,0.62,0.15590728244701557,0.07692053521278086
120,2,Florescent,ridge,full_mfcs,1.0,1.24,0.15590728244701557,0.07692053521278086
120,3,Florescent,ridge,full_ex,1.0,0.44,0.0769423048597701,0.07828242803244481
120,3,Florescent,ridge,full_1fcs,1.0,0.48,0.0769423048597701,0.07828242803244481
120,3,Florescent,ridge,full_mfcs,1.0,0.9,0.0769423048597701,0.07828242803244481
120,4,Florescent,ridge,full_ex,1.0,0.44,0.07761227409566553,0.07501855633090022
120,4,Florescent,ridge,full_1fcs,1.0,0.48,0.07761227409566553,0.07501855633090022
120,4,Florescent,ridge,full_mfcs,1.0,0.9,0.07761227409566553,0.07501855633090022
120,5,Florescent,ridge,full_ex,1.0,0.44,0.07674778095021316,0.07192694159795196
120,5,Florescent,ridge,full_1fcs,1.0,0.48,0.07674778095021316,0.07192694159795196
120,5,Florescent,ridge,full_mfcs,1.0,1.12,0.07674778095021316,0.07192694159795196
121,1,Florescent,ridge,full_ex,1.0,0.5,0.03421232656398534,0.12704349233405327
121,1,Florescent,ridge,full_1fcs,1.0,0.58,0.03421232656398534,0.12704349233405327
121,1,Florescent,ridge,full_mfcs,1.0,0.58,0.03421232656398534,0.12704349233405327
121,2,Florescent,ridge,full_ex,1.0,0.72,0.3211683597513546,0.16024717928033413
121,2,Florescent,ridge,full_1fcs,1.0,0.88,0.3211683597513546,0.16024717928033413
121,2,Florescent,ridge,full_mfcs,1.0,1.46,0.3211683597513546,0.16024717928033413
121,3,Florescent,ridge,full_ex,1.0,0.6,0.16028843418301558,0.16098410089947923
121,3,Florescent,ridge,full_1fcs,1.0,0.62,0.16028843418301558,0.16098410089947923
121,3,Florescent,ridge,full_mfcs,1.0,0.74,0.16028843418301558,0.16098410089947923
121,4,Florescent,ridge,full_ex,1.0,0.6,0.1606362229483696,0.15400234883273706
121,4,Florescent,ridge,full_1fcs,1.0,0.74,0.1606362229483696,0.15400234883273706
121,4,Florescent,ridge,full_mfcs,1.0,0.74,0.1606362229483696,0.15400234883273706
121,5,Florescent,ridge,full_ex,1.0,0.6,0.1584251205765639,0.1511526506462915
121,5,Florescent,ridge,full_1fcs,1.0,0.74,0.1584251205765639,0.1511526506462915
121,5,Florescent,ridge,full_mfcs,1.0,0.74,0.1584251205765639,0.1511526506462915
122,1,Florescent,ridge,full_ex,1.0,1.06,0.5250459042749556,0.20145671614708094
122,1,Florescent,ridge,full_1fcs,1.0,1.6,0.5250459042749556,0.20145671614708094
122,1,Florescent,ridge,full_mfcs,1.0,1.6,0.5250459042749556,0.20145671614708094
122,2,Florescent,ridge,full_ex,1.0,0.66,0.0594396404779942,0.05858975031907414
122,2,Florescent,ridge,full_1fcs,1.0,0.68,0.0594396404779942,0.05858975031907414
122,2,Florescent,ridge,full_mfcs,1.0,1.02,0.0594396404779942,0.05858975031907414
122,3,Florescent,ridge,full_ex,1.0,0.66,0.0585898951841991,0.07114153847226219
122,3,Florescent,ridge,full_1fcs,1.0,0.66,0.0585898951841991,0.07114153847226219
122,3,Florescent,ridge,full_mfcs,1.0,0.66,0.0585898951841991,0.07114153847226219
122,4,Florescent,ridge,full_ex,1.0,0.66,0.0648651819191001,0.12403273252594613
122,4,Florescent,ridge,full_1fcs,1.0,0.66,0.0648651819191001,0.12403273252594613
122,4,Florescent,ridge,full_mfcs,1.0,0.66,0.0648651819191001,0.12403273252594613
122,5,Florescent,ridge,full_ex,1.0,0.68,0.08458657808117881,0.0750678560275888
122,5,Florescent,ridge,full_1fcs,1.0,0.68,0.08458657808117881,0.0750678560275888
122,5,Florescent,ridge,full_mfcs,1.0,0.68,0.08458657808117881,0.0750678560275888
123,1,Florescent,ridge,full_ex,1.0,0.42,0.09304673792324725,0.14460250384204712
123,1,Florescent,ridge,full_1fcs,1.0,0.52,0.09304673792324725,0.14460250384204712
123,1,Florescent,ridge,full_mfcs,1.0,0.52,0.09304673792324725,0.14460250384204712
123,2,Florescent,ridge,full_ex,1.0,0.48,0.10420060490940435,0.07616860154295234
123,2,Florescent,ridge,full_1fcs,1.0,0.6,0.10420060490940435,0.07616860154295234
123,2,Florescent,ridge,full_mfcs,1.0,0.8,0.10420060490940435,0.07616860154295234
123,3,Florescent,ridge,full_ex,1.0,0.4,0.07617868719803897,0.07904732187755707
123,3,Florescent,ridge,full_1fcs,1.0,0.4,0.07617868719803897,0.07904732187755707
123,3,Florescent,ridge,full_mfcs,1.0,0.9400000000000001,0.07617868719803897,0.07904732187755707
123,4,Florescent,ridge,full_ex,1.0,0.38,0.07761274646492092,0.07289886702983339
123,4,Florescent,ridge,full_1fcs,1.0,0.42,0.07761274646492092,0.07289886702983339
123,4,Florescent,ridge,full_mfcs,1.0,1.16,0.07761274646492092,0.07289886702983339
123,5,Florescent,ridge,full_ex,1.0,0.38,0.07604164181050055,0.08179005920251574
123,5,Florescent,ridge,full_1fcs,1.0,0.4,0.07604164181050055,0.08179005920251574
123,5,Florescent,ridge,full_mfcs,1.0,1.1400000000000001,0.07604164181050055,0.08179005920251574
124,1,Florescent,ridge,full_ex,1.0,0.88,0.15544525518226116,0.04554702852581115
124,1,Florescent,ridge,full_1fcs,1.0,0.98,0.15544525518226116,0.04554702852581115
124,1,Florescent,ridge,full_mfcs,1.0,0.98,0.15544525518226116,0.04554702852581115
124,2,Florescent,ridge,full_ex,0.0,0.74,0.04379668712261921,1.3221481565859239
124,2,Florescent,ridge,full_1fcs,0.0,0.86,0.04379668712261921,1.3221481565859239
124,2,Florescent,ridge,full_mfcs,0.0,1.22,0.04379668712261921,1.3221481565859239
124,3,Florescent,ridge,full_ex,1.0,1.6,1.3219806333479125,1.2647247725022386
124,3,Florescent,ridge,full_1fcs,1.0,1.96,1.3219806333479125,1.2647247725022386
124,3,Florescent,ridge,full_mfcs,1.0,2.22,1.3219806333479125,1.2647247725022386
124,4,Florescent,ridge,full_ex,1.0,1.3800000000000001,1.293354578839699,1.308642825201039
124,4,Florescent,ridge,full_1fcs,1.0,1.98,1.293354578839699,1.308642825201039
124,4,Florescent,ridge,full_mfcs,1.0,1.58,1.293354578839699,1.308642825201039
124,5,Florescent,ridge,full_ex,1.0,1.3800000000000001,1.298450438333144,1.3480513745284044
124,5,Florescent,ridge,full_1fcs,1.0,2.0,1.298450438333144,1.3480513745284044
124,5,Florescent,ridge,full_mfcs,1.0,1.6400000000000001,1.298450438333144,1.3480513745284044
125,1,Florescent,ridge,full_ex,1.0,0.86,0.04552066515408773,0.27444659224046714
125,1,Florescent,ridge,full_1fcs,1.0,0.92,0.04552066515408773,0.27444659224046714
125,1,Florescent,ridge,full_mfcs,1.0,0.92,0.04552066515408773,0.27444659224046714
125,2,Florescent,ridge,full_ex,1.0,1.04,0.2570594902130238,0.41956987222725983
125,2,Florescent,ridge,full_1fcs,1.0,1.28,0.2570594902130238,0.41956987222725983
125,2,Florescent,ridge,full_mfcs,1.0,1.28,0.2570594902130238,0.41956987222725983
125,3,Florescent,ridge,full_ex,1.0,1.18,0.41951420574122467,0.36760175678946394
125,3,Florescent,ridge,full_1fcs,1.0,1.34,0.41951420574122467,0.36760175678946394
125,3,Florescent,ridge,full_mfcs,1.0,1.34,0.41951420574122467,0.36760175678946394
125,4,Florescent,ridge,full_ex,1.0,1.16,0.3935624275636601,0.12064328019551682
125,4,Florescent,ridge,full_1fcs,1.0,1.26,0.3935624275636601,0.12064328019551682
125,4,Florescent,ridge,full_mfcs,1.0,1.26,0.3935624275636601,0.12064328019551682
125,5,Florescent,ridge,full_ex,1.0,1.06,0.30259976815000705,0.24151221218311608
125,5,Florescent,ridge,full_1fcs,1.0,1.12,0.30259976815000705,0.24151221218311608
125,5,Florescent,ridge,full_mfcs,1.0,1.12,0.30259976815000705,0.24151221218311608
126,1,Florescent,ridge,full_ex,1.0,0.62,0.21136361306752768,0.13391398480018393
126,1,Florescent,ridge,full_1fcs,1.0,0.86,0.21136361306752768,0.13391398480018393
126,1,Florescent,ridge,full_mfcs,1.0,0.86,0.21136361306752768,0.13391398480018393
126,2,Florescent,ridge,full_ex,1.0,0.66,0.11663210091852656,0.126773060928522
126,2,Florescent,ridge,full_1fcs,1.0,1.0,0.11663210091852656,0.126773060928522
126,2,Florescent,ridge,full_mfcs,1.0,1.34,0.11663210091852656,0.126773060928522
126,3,Florescent,ridge,full_ex,1.0,0.64,0.12677112253710554,0.12134833144560668
126,3,Florescent,ridge,full_1fcs,1.0,0.68,0.12677112253710554,0.12134833144560668
126,3,Florescent,ridge,full_mfcs,1.0,0.86,0.12677112253710554,0.12134833144560668
126,4,Florescent,ridge,full_ex,1.0,0.62,0.12405998615036645,0.14254206923071688
126,4,Florescent,ridge,full_1fcs,1.0,0.84,0.12405998615036645,0.14254206923071688
126,4,Florescent,ridge,full_mfcs,1.0,0.84,0.12405998615036645,0.14254206923071688
126,5,Florescent,ridge,full_ex,1.0,0.62,0.13022028793340432,0.12949699515674
126,5,Florescent,ridge,full_1fcs,1.0,0.84,0.13022028793340432,0.12949699515674
126,5,Florescent,ridge,full_mfcs,1.0,0.88,0.13022028793340432,0.12949699515674
127,1,Florescent,ridge,full_ex,1.0,0.52,0.13295365306021462,0.14346341967017778
127,1,Florescent,ridge,full_1fcs,1.0,1.08,0.13295365306021462,0.14346341967017778
127,1,Florescent,ridge,full_mfcs,1.0,1.08,0.13295365306021462,0.14346341967017778
127,2,Florescent,ridge,full_ex,1.0,0.44,0.07178229727249755,0.08919062500132173
127,2,Florescent,ridge,full_1fcs,1.0,0.52,0.07178229727249755,0.08919062500132173
127,2,Florescent,ridge,full_mfcs,1.0,0.6,0.07178229727249755,0.08919062500132173
127,3,Florescent,ridge,full_ex,1.0,0.46,0.0891854706538836,0.10194180335381497
127,3,Florescent,ridge,full_1fcs,1.0,0.6,0.0891854706538836,0.10194180335381497
127,3,Florescent,ridge,full_mfcs,1.0,0.66,0.0891854706538836,0.10194180335381497
127,4,Florescent,ridge,full_ex,1.0,0.48,0.09556269262404257,0.14783306839095783
127,4,Florescent,ridge,full_1fcs,1.0,0.6,0.09556269262404257,0.14783306839095783
127,4,Florescent,ridge,full_mfcs,1.0,0.8200000000000001,0.09556269262404257,0.14783306839095783
127,5,Florescent,ridge,full_ex,1.0,0.5,0.11298443126385094,0.1119746211017015
127,5,Florescent,ridge,full_1fcs,1.0,0.62,0.11298443126385094,0.1119746211017015
127,5,Florescent,ridge,full_mfcs,1.0,1.1,0.11298443126385094,0.1119746211017015
128,1,Florescent,ridge,full_ex,1.0,0.48,0.12069752626738985,0.20550388435381833
128,1,Florescent,ridge,full_1fcs,1.0,0.72,0.12069752626738985,0.20550388435381833
128,1,Florescent,ridge,full_mfcs,1.0,0.72,0.12069752626738985,0.20550388435381833
128,2,Florescent,ridge,full_ex,1.0,0.54,0.13371209943899623,0.13114032593256908
128,2,Florescent,ridge,full_1fcs,1.0,0.64,0.13371209943899623,0.13114032593256908
128,2,Florescent,ridge,full_mfcs,1.0,0.96,0.13371209943899623,0.13114032593256908
128,3,Florescent,ridge,full_ex,1.0,0.48,0.13114094406243834,0.1280821045758156
128,3,Florescent,ridge,full_1fcs,1.0,0.72,0.13114094406243834,0.1280821045758156
128,3,Florescent,ridge,full_mfcs,1.0,0.78,0.13114094406243834,0.1280821045758156
128,4,Florescent,ridge,full_ex,1.0,0.46,0.1296117081405011,0.12675550503602706
128,4,Florescent,ridge,full_1fcs,1.0,0.78,0.1296117081405011,0.12675550503602706
128,4,Florescent,ridge,full_mfcs,1.0,0.78,0.1296117081405011,0.12675550503602706
128,5,Florescent,ridge,full_ex,1.0,0.46,0.12865971672897944,0.13900467174244513
128,5,Florescent,ridge,full_1fcs,1.0,0.76,0.12865971672897944,0.13900467174244513
128,5,Florescent,ridge,full_mfcs,1.0,0.76,0.12865971672897944,0.13900467174244513
129,1,Florescent,ridge,full_ex,1.0,0.6,-0.02399909433923427,0.0673088208956775
129,1,Florescent,ridge,full_1fcs,1.0,0.64,-0.02399909433923427,0.0673088208956775
129,1,Florescent,ridge,full_mfcs,1.0,0.64,-0.02399909433923427,0.0673088208956775
129,2,Florescent,ridge,full_ex,1.0,0.66,0.11847314675663796,0.07764844366244347
129,2,Florescent,ridge,full_1fcs,1.0,0.68,0.11847314675663796,0.07764844366244347
129,2,Florescent,ridge,full_mfcs,1.0,0.68,0.11847314675663796,0.07764844366244347
129,3,Florescent,ridge,full_ex,1.0,0.6,0.07766050571384808,0.09393339829029289
129,3,Florescent,ridge,full_1fcs,1.0,0.6,0.07766050571384808,0.09393339829029289
129,3,Florescent,ridge,full_mfcs,1.0,0.6,0.07766050571384808,0.09393339829029289
129,4,Florescent,ridge,full_ex,1.0,0.6,0.08579574982885628,0.07580453963017761
129,4,Florescent,ridge,full_1fcs,1.0,0.6,0.08579574982885628,0.07580453963017761
129,4,Florescent,ridge,full_mfcs,1.0,0.6,0.08579574982885628,0.07580453963017761
129,5,Florescent,ridge,full_ex,1.0,0.6,0.08246567449452397,0.0820884244042292
129,5,Florescent,ridge,full_1fcs,1.0,0.6,0.08246567449452397,0.0820884244042292
129,5,Florescent,ridge,full_mfcs,1.0,0.6,0.08246567449452397,0.0820884244042292
130,1,Florescent,ridge,full_ex,1.0,0.56,0.021403690942027515,0.15640039106046874
130,1,Florescent,ridge,full_1fcs,1.0,0.88,0.021403690942027515,0.15640039106046874
130,1,Florescent,ridge,full_mfcs,1.0,0.88,0.021403690942027515,0.15640039106046874
130,2,Florescent,ridge,full_ex,1.0,0.72,0.16719631742086957,0.0817571646210403
130,2,Florescent,ridge,full_1fcs,1.0,0.78,0.16719631742086957,0.0817571646210403
130,2,Florescent,ridge,full_mfcs,1.0,0.78,0.16719631742086957,0.0817571646210403
130,3,Florescent,ridge,full_ex,1.0,0.56,0.08178577392979229,0.041686622733485855
130,3,Florescent,ridge,full_1fcs,1.0,0.7000000000000001,0.08178577392979229,0.041686622733485855
130,3,Florescent,ridge,full_mfcs,1.0,0.7000000000000001,0.08178577392979229,0.041686622733485855
130,4,Florescent,ridge,full_ex,1.0,0.56,0.06173955569532943,0.004150506269138751
130,4,Florescent,ridge,full_1fcs,1.0,0.68,0.06173955569532943,0.004150506269138751
130,4,Florescent,ridge,full_mfcs,1.0,0.68,0.06173955569532943,0.004150506269138751
130,5,Florescent,ridge,full_ex,1.0,0.56,0.04254534899732224,0.16386682062312388
130,5,Florescent,ridge,full_1fcs,1.0,0.66,0.04254534899732224,0.16386682062312388
130,5,Florescent,ridge,full_mfcs,1.0,0.66,0.04254534899732224,0.16386682062312388
131,1,Florescent,ridge,full_ex,1.0,0.74,0.11574888957102365,0.14437640969516263
131,1,Florescent,ridge,full_1fcs,1.0,0.78,0.11574888957102365,0.14437640969516263
131,1,Florescent,ridge,full_mfcs,1.0,0.78,0.11574888957102365,0.14437640969516263
131,2,Florescent,ridge,full_ex,1.0,0.78,0.1585300742965276,0.12800768118752304
131,2,Florescent,ridge,full_1fcs,1.0,0.78,0.1585300742965276,0.12800768118752304
131,2,Florescent,ridge,full_mfcs,1.0,0.88,0.1585300742965276,0.12800768118752304
131,3,Florescent,ridge,full_ex,1.0,0.78,0.12801620161778424,0.16786421427171813
131,3,Florescent,ridge,full_1fcs,1.0,0.7000000000000001,0.12801620161778424,0.16786421427171813
131,3,Florescent,ridge,full_mfcs,1.0,0.8200000000000001,0.12801620161778424,0.16786421427171813
131,4,Florescent,ridge,full_ex,1.0,0.8,0.14793742662911075,0.15249103466096636
131,4,Florescent,ridge,full_1fcs,1.0,0.8200000000000001,0.14793742662911075,0.15249103466096636
131,4,Florescent,ridge,full_mfcs,1.0,0.84,0.14793742662911075,0.15249103466096636
131,5,Florescent,ridge,full_ex,1.0,0.8,0.1494551547075854,0.13396810365085424
131,5,Florescent,ridge,full_1fcs,1.0,0.84,0.1494551547075854,0.13396810365085424
131,5,Florescent,ridge,full_mfcs,1.0,0.84,0.1494551547075854,0.13396810365085424
132,1,Florescent,ridge,full_ex,1.0,0.48,-0.09674342170065935,0.13453069290012445
132,1,Florescent,ridge,full_1fcs,1.0,0.5,-0.09674342170065935,0.13453069290012445
132,1,Florescent,ridge,full_mfcs,1.0,0.5,-0.09674342170065935,0.13453069290012445
132,2,Florescent,ridge,full_ex,1.0,0.52,-0.054297753136532415,0.0855333697703827
132,2,Florescent,ridge,full_1fcs,1.0,0.6,-0.054297753136532415,0.0855333697703827
132,2,Florescent,ridge,full_mfcs,1.0,0.6,-0.054297753136532415,0.0855333697703827
132,3,Florescent,ridge,full_ex,1.0,0.62,0.08548619185951434,0.0922103310112421
132,3,Florescent,ridge,full_1fcs,1.0,0.7000000000000001,0.08548619185951434,0.0922103310112421
132,3,Florescent,ridge,full_mfcs,1.0,0.7000000000000001,0.08548619185951434,0.0922103310112421
132,4,Florescent,ridge,full_ex,1.0,0.6,0.08884769417164523,0.08977459587174125
132,4,Florescent,ridge,full_1fcs,1.0,0.68,0.08884769417164523,0.08977459587174125
132,4,Florescent,ridge,full_mfcs,1.0,0.68,0.08884769417164523,0.08977459587174125
132,5,Florescent,ridge,full_ex,1.0,0.6,0.08915662665014698,0.08511592787425334
132,5,Florescent,ridge,full_1fcs,1.0,0.68,0.08915662665014698,0.08511592787425334
132,5,Florescent,ridge,full_mfcs,1.0,0.68,0.08915662665014698,0.08511592787425334
133,1,Florescent,ridge,full_ex,1.0,0.84,-0.08926183734418863,0.1971708241340041
133,1,Florescent,ridge,full_1fcs,1.0,1.0,-0.08926183734418863,0.1971708241340041
133,1,Florescent,ridge,full_mfcs,1.0,1.0,-0.08926183734418863,0.1971708241340041
